This file was created by CMPT_VAR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197507,   -6.06,   -6.23,   -6.61,   -5.70,   -5.67,   -6.11,   -5.92,   -6.10,   -6.44,   -7.48,   -5.25,   -6.03,   -5.30,   -6.38,   -4.75
197508,   -1.87,   -2.00,   -3.32,   -4.22,   -6.76,   -1.85,   -1.93,   -1.48,   -2.68,   -2.87,   -4.07,   -3.96,   -4.53,   -6.09,   -7.55
197509,   -3.03,   -4.43,   -4.21,   -4.70,   -5.94,   -3.05,   -2.96,   -3.54,   -5.52,   -4.31,   -4.06,   -4.33,   -5.24,   -5.62,   -6.32
197510,    6.12,    6.24,    6.07,    5.21,    0.86,    7.00,    4.20,    6.88,    5.38,    6.03,    6.11,    5.79,    4.45,    1.89,   -0.55
197511,    3.17,    2.61,    3.21,    4.47,    1.64,    3.29,    2.84,    2.31,    2.99,    2.97,    3.52,    4.56,    4.37,    2.10,    1.03
197512,   -1.28,   -0.92,   -1.59,   -0.28,   -0.02,   -1.04,   -1.74,   -1.30,   -0.53,   -1.69,   -1.43,    0.17,   -0.84,   -0.74,    0.80
197601,   11.09,   12.20,   16.29,   16.34,   19.61,   10.26,   13.72,   10.30,   16.02,   15.72,   17.19,   15.12,   17.76,   18.48,   21.10
197602,   -0.58,    0.04,    2.29,    5.55,   10.47,   -0.63,   -0.45,   -1.05,    1.54,    2.43,    2.10,    4.33,    6.84,    7.88,   14.16
197603,    3.07,    1.71,    2.57,    2.08,    2.37,    3.07,    3.09,    1.91,    1.34,    2.45,    2.69,    2.04,    2.11,    3.48,    1.21
197604,   -0.38,   -1.69,   -1.70,   -2.85,   -3.03,   -0.50,   -0.08,   -2.01,   -1.00,   -0.75,   -2.81,   -3.88,   -1.65,   -2.49,   -3.53
197605,   -1.01,   -0.70,   -0.39,   -1.29,   -2.59,   -1.41,   -0.09,   -1.02,   -0.28,    0.12,   -1.09,   -2.08,   -0.27,   -1.31,   -3.79
197606,    4.02,    4.96,    5.82,    6.13,    4.62,    3.77,    4.71,    4.77,    5.23,    6.46,    5.09,    6.36,    5.76,    5.36,    3.79
197607,   -0.51,    0.10,   -1.37,   -1.33,   -1.40,   -0.62,   -0.22,   -0.80,    1.39,   -1.33,   -1.44,   -1.49,   -1.11,   -1.10,   -1.69
197608,    0.69,   -0.51,   -0.69,   -2.09,   -3.78,    0.76,    0.50,   -0.95,    0.13,   -0.69,   -0.69,   -1.68,   -2.64,   -3.59,   -4.04
197609,    2.68,    1.86,    2.53,    2.23,    2.73,    2.49,    3.02,    1.67,    2.15,    2.46,    2.63,    2.12,    2.41,    3.80,    1.34
197610,   -1.75,   -1.84,   -2.86,   -3.63,   -2.95,   -1.69,   -1.86,   -1.21,   -2.74,   -3.66,   -1.75,   -3.81,   -3.34,   -2.19,   -3.81
197611,    0.07,    0.14,    2.66,    3.71,    3.71,    0.16,   -0.15,   -0.79,    1.47,    2.65,    2.66,    2.73,    5.36,    4.65,    2.59
197612,    5.32,    5.67,    7.59,    9.36,   10.04,    5.24,    5.52,    5.68,    5.64,    7.31,    7.97,    9.19,    9.59,    7.99,   12.24
197701,   -4.20,   -3.27,   -4.25,   -1.44,    0.77,   -3.46,   -6.04,   -2.93,   -3.77,   -4.03,   -4.52,   -2.50,   -0.18,   -0.53,    2.28
197702,   -1.29,   -2.09,   -1.67,   -2.22,   -2.62,   -1.25,   -1.39,   -2.10,   -2.08,   -1.62,   -1.73,   -2.22,   -2.23,   -3.76,   -1.57
197703,   -1.50,   -0.32,   -0.01,   -0.44,    0.11,   -1.49,   -1.55,   -0.43,   -0.17,    0.10,   -0.12,   -0.61,   -0.20,    0.36,   -0.08
197704,    0.24,    0.50,    1.42,    1.54,    0.67,    0.21,    0.31,    1.26,   -0.37,    1.13,    1.82,    1.13,    2.19,    1.14,    0.24
197705,   -0.72,   -1.06,   -2.40,   -1.03,   -0.59,   -0.42,   -1.40,   -0.67,   -1.49,   -3.12,   -1.36,   -1.28,   -0.78,   -0.61,   -0.57
197706,    4.15,    5.61,    6.11,    7.89,    8.03,    4.02,    4.43,    5.81,    5.36,    5.51,    7.33,    7.55,    8.27,    8.74,    7.25
197707,   -0.83,   -2.08,   -0.82,   -2.25,   -1.37,   -0.70,   -1.18,   -1.77,   -2.54,   -0.47,   -1.29,   -3.04,   -1.14,   -1.31,   -1.44
197708,   -1.99,   -0.49,    0.06,   -0.79,   -0.92,   -1.91,   -2.16,   -0.29,   -0.73,   -0.44,    0.77,   -1.20,   -0.24,   -0.26,   -1.69
197709,    0.32,   -0.29,    0.20,    0.04,    0.30,    0.52,   -0.10,   -0.02,   -0.65,    0.44,   -0.07,    0.48,   -0.55,    0.14,    0.48
197710,   -3.64,   -4.23,   -3.84,   -4.07,   -4.08,   -3.42,   -4.17,   -4.59,   -3.58,   -3.59,   -4.15,   -3.57,   -4.71,   -3.71,   -4.55
197711,    3.10,    5.38,    5.90,    7.72,    8.67,    2.55,    4.12,    5.01,    5.81,    5.82,    6.00,    6.90,    8.81,   10.21,    6.79
197712,    0.49,    0.80,    1.92,    0.97,    1.04,    0.81,   -0.32,    1.37,   -0.02,    1.63,    2.29,   -0.30,    2.60,    1.62,    0.34
197801,   -5.48,   -6.86,   -4.80,   -4.66,   -2.10,   -5.30,   -5.87,   -7.00,   -6.66,   -4.87,   -4.69,   -4.54,   -4.78,   -3.05,   -1.04
197802,   -1.01,   -1.91,    0.10,    0.29,    1.16,   -0.58,   -1.93,   -2.29,   -1.23,    0.15,    0.04,    0.55,    0.02,    0.80,    1.55
197803,    1.99,    4.51,    5.40,    5.73,    7.08,    1.44,    2.87,    4.10,    5.00,    5.00,    5.90,    5.46,    6.01,    7.64,    6.49
197804,    7.81,    9.20,    9.65,    8.86,    7.85,    6.99,    9.28,    8.83,    9.66,    9.92,    9.29,    9.22,    8.40,    8.65,    6.99
197805,    0.50,    2.75,    3.96,    7.58,    7.93,   -0.07,    2.02,    2.22,    3.42,    3.75,    4.32,    7.36,    7.85,    7.24,    8.69
197806,   -1.44,   -0.48,   -2.20,    0.29,   -0.49,   -1.27,   -1.91,   -0.95,    0.16,   -2.27,   -2.08,    1.28,   -1.02,   -1.09,    0.25
197807,    4.54,    6.04,    7.72,    8.34,    5.75,    4.21,    5.21,    6.07,    6.01,    8.09,    7.14,    9.57,    7.07,    7.75,    3.77
197808,    2.89,    4.04,    6.47,    7.54,    8.15,    3.20,    2.26,    4.70,    2.94,    5.63,    7.69,    7.74,    7.36,    6.19,   10.08
197809,    0.01,   -1.91,   -0.84,   -0.90,   -2.53,    0.14,   -0.26,   -1.74,   -2.12,    0.26,   -1.93,   -0.73,   -1.09,   -2.60,   -2.45
197810,   -7.25,  -10.98,  -14.89,  -18.83,  -26.13,   -6.39,   -8.97,  -10.81,  -11.14,  -13.51,  -16.56,  -16.59,  -21.62,  -24.56,  -27.46
197811,    2.39,    3.03,    4.84,    6.91,    8.61,    2.80,    1.47,    2.93,    3.20,    4.07,    6.05,    5.95,    7.98,    8.11,    9.01
197812,    1.77,    1.08,    2.53,    2.25,    0.86,    1.92,    1.54,    0.83,    1.49,    1.84,    3.28,    2.32,    2.13,    1.79,    0.01
197901,    3.84,    4.72,    6.46,    7.97,    9.68,    3.79,    3.92,    4.17,    5.65,    6.55,    6.33,    6.74,    9.58,   10.10,    9.33
197902,   -2.50,   -3.53,   -3.12,   -3.51,   -2.24,   -2.47,   -2.59,   -3.24,   -3.97,   -3.24,   -2.96,   -4.13,   -2.80,   -1.94,   -2.49
197903,    4.39,    7.30,    9.68,   11.36,   11.38,    3.99,    5.39,    6.86,    8.17,    8.93,   10.88,   11.54,   11.17,   12.31,   10.60
197904,    0.36,    0.74,    1.06,    1.45,    2.82,    0.09,    1.04,    0.81,    0.66,    1.23,    0.84,    2.03,    0.88,    1.84,    3.67
197905,   -1.23,   -1.29,   -2.03,   -0.86,   -2.14,   -1.28,   -1.12,   -1.22,   -1.36,   -2.47,   -1.32,   -0.55,   -1.20,   -1.55,   -2.72
197906,    3.12,    5.94,    7.40,    6.90,    6.09,    2.63,    4.41,    5.46,    6.50,    6.64,    8.61,    6.28,    7.58,    6.65,    5.55
197907,    0.85,    2.86,    2.80,    3.74,   -0.04,    0.42,    1.81,    3.90,    1.75,    3.12,    2.33,    2.66,    4.88,    0.97,   -1.10
197908,    5.26,    7.03,    8.47,    8.34,    6.10,    4.68,    6.40,    6.09,    8.26,    8.72,    8.02,    8.52,    8.12,    7.71,    4.76
197909,   -0.58,    0.75,    1.75,   -0.61,   -0.27,   -1.74,    1.36,   -0.10,    1.81,    1.97,    1.45,   -0.99,   -0.17,    0.05,   -0.63
197910,   -6.20,   -7.44,   -7.81,   -8.74,  -11.07,   -5.73,   -7.24,   -7.58,   -7.24,   -8.39,   -7.17,   -9.79,   -7.71,  -10.03,  -12.13
197911,    4.37,    6.97,    9.04,   10.39,    8.27,    3.96,    5.32,    6.95,    7.02,    8.78,    9.32,   11.28,    9.40,    9.44,    7.11
197912,    0.32,    2.82,    5.87,    7.42,    7.56,   -0.44,    1.91,    1.84,    3.91,    5.34,    6.37,    6.10,    8.84,    7.50,    7.62
198001,    4.03,    6.68,   10.14,    9.56,    9.57,    3.64,    4.93,    6.62,    6.77,    9.59,   10.83,    9.44,    9.66,    8.54,   10.48
198002,   -1.37,   -1.62,    3.62,   -0.67,    0.38,   -0.37,   -2.49,   -0.14,   -3.46,    4.62,    2.51,   -0.88,   -0.47,   -0.19,    0.99
198003,   -6.76,   -9.70,  -14.06,  -18.27,  -23.24,   -5.83,   -7.98,   -7.77,  -12.27,  -13.65,  -14.63,  -17.97,  -18.64,  -21.47,  -25.49
198004,    4.85,    5.93,    4.49,    4.89,    6.80,    5.63,    3.75,    5.84,    6.02,    4.92,    3.68,    4.31,    5.54,    7.05,    6.45
198005,    5.39,    5.04,    7.28,    7.31,    7.18,    5.08,    5.95,    4.98,    5.09,    5.87,    8.89,    6.40,    8.56,    6.84,    7.60
198006,    3.27,    4.17,    2.12,    5.32,    5.35,    2.72,    4.50,    4.61,    3.67,    2.46,    1.70,    4.77,    5.87,    6.03,    4.58
198007,    5.40,    7.16,    8.69,   11.51,    8.08,    4.92,    6.38,    8.32,    6.24,    6.81,   11.15,   11.24,   11.79,    9.81,    5.89
198008,    1.35,    1.10,    3.99,    5.08,    6.93,    1.55,    0.98,    0.32,    1.85,    4.23,    3.66,    5.01,    5.13,    7.41,    6.50
198009,    1.00,    4.47,    6.21,    2.82,    4.45,    0.23,    2.47,    3.11,    6.45,    7.44,    3.97,    2.78,    2.85,    4.69,    4.17
198010,    0.32,    2.12,    4.20,    3.26,    3.83,    0.65,   -0.20,    2.84,    0.94,    4.69,    3.57,    4.93,    1.48,    3.12,    4.67
198011,    7.55,   10.07,   15.26,   12.96,   12.88,    4.51,   11.89,    9.89,   10.25,   13.61,   17.44,   12.93,   12.98,   15.52,    9.86
198012,    0.83,   -2.87,   -6.05,   -7.36,   -6.65,    0.46,    1.56,   -2.79,   -2.95,   -6.14,   -5.94,   -6.25,   -8.61,   -5.02,   -8.13
198101,   -0.70,   -5.06,   -6.52,   -7.10,   -4.67,    0.15,   -2.60,   -5.56,   -4.55,   -7.20,   -5.32,   -6.75,   -7.53,   -3.76,   -5.57
198102,    2.22,    2.17,    1.10,    0.34,    0.55,    2.56,    1.70,    2.54,    1.91,    0.18,    2.25,    0.16,    0.54,    0.48,    0.62
198103,    2.71,    5.77,    6.66,    6.20,    5.98,    2.37,    3.40,    5.58,    5.93,    6.84,    6.42,    5.41,    7.29,    7.29,    4.87
198104,   -0.40,   -0.87,   -2.44,   -1.77,   -0.69,   -0.87,    0.66,   -0.66,   -1.10,   -1.61,   -3.24,   -1.52,   -1.95,    0.81,   -1.94
198105,    0.63,    1.20,    0.27,    4.35,    2.15,    1.00,    0.08,    1.21,    1.20,    0.14,    0.44,    3.99,    4.70,    3.21,    1.11
198106,    0.59,   -1.54,    0.03,   -3.18,   -5.83,    0.36,    1.00,   -1.05,   -2.14,    1.18,   -1.51,   -2.38,   -3.94,   -6.17,   -5.54
198107,   -1.52,    0.17,    0.01,    1.93,    1.04,   -1.16,   -2.18,   -0.51,    1.06,   -0.90,    1.07,    0.68,    2.93,    1.57,    0.48
198108,   -3.79,   -6.63,   -5.80,   -8.37,   -7.93,   -3.48,   -4.37,   -5.82,   -7.61,   -6.40,   -4.86,   -8.57,   -8.13,   -8.69,   -7.16
198109,   -2.89,   -4.89,   -6.77,   -8.87,  -13.95,   -1.72,   -4.71,   -4.71,   -5.07,   -5.99,   -8.05,   -7.09,  -10.51,  -13.25,  -14.44
198110,    3.78,    5.93,    7.08,   11.13,   10.43,    1.92,    7.37,    7.05,    4.68,    8.01,    6.17,   10.86,   11.49,   11.22,    9.68
198111,    4.87,    4.39,    4.32,    4.54,    2.66,    5.46,    3.48,    4.50,    4.23,    5.17,    2.98,    2.78,    7.01,    2.72,    2.61
198112,   -1.73,   -3.10,   -2.83,   -2.97,   -5.62,   -1.54,   -2.16,   -3.43,   -2.69,   -2.47,   -3.25,   -2.51,   -3.65,   -4.20,   -7.18
198201,   -0.15,   -2.98,   -3.83,   -4.87,   -6.96,    0.78,   -1.93,   -3.25,   -2.70,   -3.58,   -4.11,   -4.50,   -5.36,   -6.06,   -7.96
198202,   -3.13,   -4.75,   -6.64,   -8.47,   -7.98,   -2.27,   -4.26,   -4.48,   -5.07,   -5.20,   -8.40,   -6.84,  -10.14,   -7.69,   -8.26
198203,   -0.05,   -0.48,   -1.60,   -2.37,   -3.58,    0.53,   -1.04,    0.12,   -1.27,   -1.28,   -1.90,   -2.28,   -2.47,   -3.38,   -3.76
198204,    3.01,    4.92,    5.86,    6.04,    5.60,    2.68,    3.83,    4.63,    5.40,    5.53,    6.19,    6.45,    5.47,    7.06,    3.46
198205,   -1.76,   -2.83,   -4.44,   -3.61,   -4.71,   -1.69,   -1.91,   -2.94,   -2.70,   -5.40,   -3.56,   -3.60,   -3.63,   -3.97,   -5.71
198206,   -0.85,   -2.88,   -2.57,   -2.79,   -4.99,   -0.77,   -1.05,   -3.28,   -2.49,   -2.24,   -2.95,   -2.51,   -3.12,   -2.55,   -7.93
198207,   -0.51,   -3.19,   -3.52,   -3.46,   -5.18,    0.22,   -2.01,   -2.49,   -3.92,   -2.50,   -4.70,   -3.42,   -3.50,   -6.15,   -4.09
198208,   11.60,   12.22,   12.27,   13.43,    9.75,   11.20,   12.39,   12.69,   11.75,   12.08,   12.48,   13.33,   13.59,   11.74,    7.25
198209,    1.51,    2.77,    1.88,    1.54,    1.30,    1.50,    1.53,    2.64,    2.94,    1.88,    1.87,    1.59,    1.49,    2.36,   -0.32
198210,    9.10,   11.97,   13.51,   17.57,   15.47,    8.92,    9.43,   12.62,   11.42,   13.55,   13.46,   18.47,   16.46,   19.26,   11.97
198211,    4.76,    3.98,    6.67,    7.44,    6.30,    4.16,    6.14,    2.44,    6.33,    6.65,    6.70,    9.51,    5.44,    7.92,    4.49
198212,    1.67,    0.83,    0.54,    1.57,    1.28,    2.93,    0.09,    0.75,    0.97,    0.40,    0.70,    0.99,    2.18,    0.37,    2.09
198301,    3.91,    3.03,    3.44,    7.07,    8.13,    5.33,    2.02,    2.51,    3.46,    3.48,    3.40,    5.63,    9.12,    7.96,    8.29
198302,    2.63,    4.22,    3.95,    3.26,    1.70,    1.90,    4.02,    4.83,    3.42,    5.51,    2.63,    3.72,    2.67,    4.49,   -0.74
198303,    2.22,    4.97,    4.64,    3.70,    1.96,    2.13,    2.36,    5.54,    4.17,    3.96,    5.27,    4.29,    2.89,    2.11,    1.80
198304,    7.61,    6.36,    7.19,    7.13,    9.21,    7.82,    7.32,    5.90,    6.93,    6.71,    7.60,    7.97,    5.78,    9.06,    9.35
198305,   -1.74,    1.70,    1.13,    5.34,    8.30,   -1.95,   -1.42,    2.49,    1.04,   -0.16,    3.44,    3.99,    6.89,    6.80,   10.11
198306,    2.64,    3.27,    4.48,    6.10,    5.65,    1.70,    4.07,    1.16,    5.08,    4.12,    4.94,    6.75,    5.18,    7.25,    3.91
198307,   -1.43,   -3.28,   -3.95,   -5.26,   -6.89,   -0.43,   -2.81,   -2.81,   -3.73,   -2.75,   -5.21,   -4.86,   -5.70,   -6.91,   -6.87
198308,    1.53,    0.34,    0.68,   -1.95,   -2.50,    2.44,    0.28,    0.53,    0.11,   -0.39,    2.14,   -2.21,   -1.68,   -1.03,   -3.97
198309,    3.20,    1.51,    0.35,    1.26,   -0.84,    3.51,    2.77,    1.07,    2.31,    1.71,   -0.97,    0.99,    1.55,    0.88,   -2.34
198310,    0.44,   -2.33,   -4.05,   -5.39,  -10.41,    0.75,   -0.01,   -0.15,   -4.31,   -4.21,   -3.78,   -4.96,   -5.94,   -9.57,  -11.23
198311,    0.75,    2.98,    4.56,    5.19,    5.22,   -0.60,    2.78,    3.27,    2.54,    2.60,    6.72,    5.21,    5.17,    6.29,    4.31
198312,   -0.91,   -0.15,   -1.08,   -0.91,   -3.30,   -0.39,   -1.82,   -1.45,    1.21,   -0.27,   -2.15,   -1.61,   -0.22,   -2.62,   -3.91
198401,   -0.54,   -0.90,   -0.82,   -3.80,   -1.43,   -0.34,   -0.96,   -1.31,   -0.45,    0.90,   -3.21,   -3.04,   -4.44,   -3.00,   -0.05
198402,   -3.81,   -3.37,   -3.66,   -5.63,   -5.48,   -3.33,   -5.31,   -2.71,   -4.38,   -5.04,   -1.99,   -6.71,   -4.49,   -5.80,   -5.22
198403,    1.31,    2.01,    1.58,    1.92,   -0.44,    1.09,    1.76,    0.90,    3.54,    0.80,    2.43,    1.68,    2.16,    0.75,   -1.38
198404,    1.05,    0.75,   -0.20,   -0.64,   -1.05,    1.54,    0.30,    0.88,    0.59,   -0.99,    0.63,    0.30,   -1.64,   -1.37,   -0.79
198405,   -3.62,   -5.96,   -6.21,   -6.00,   -7.00,   -3.53,   -3.78,   -7.03,   -4.93,   -5.43,   -7.20,   -5.51,   -6.49,   -7.53,   -6.58
198406,    2.25,    2.44,    2.54,    4.87,    1.80,    1.96,    2.82,    2.32,    2.56,    2.49,    2.60,    5.08,    4.62,    1.74,    1.85
198407,   -0.06,   -1.90,   -3.45,   -3.61,   -6.00,    0.46,   -1.07,   -1.72,   -2.13,   -2.15,   -4.84,   -3.77,   -3.45,   -4.85,   -7.18
198408,    8.98,   11.50,   12.91,   14.75,   12.74,    8.28,   10.42,   11.69,   11.30,   12.51,   13.56,   15.70,   13.80,   14.62,   10.61
198409,    1.47,   -0.82,    0.22,   -1.65,   -1.92,    1.73,    0.95,   -1.06,   -0.56,    0.01,    0.49,   -0.52,   -3.10,   -1.33,   -2.56
198410,    1.33,    0.15,    0.20,   -1.80,   -3.00,    1.45,    1.12,    0.02,    0.25,    0.58,   -0.26,   -1.26,   -2.41,   -1.82,   -4.40
198411,   -0.30,   -0.52,   -1.15,   -2.08,   -4.72,   -0.26,   -0.37,   -0.98,   -0.07,   -0.97,   -1.32,   -2.40,   -1.76,   -4.22,   -5.25
198412,    2.24,    3.25,    2.85,    2.16,    1.58,    2.17,    2.35,    3.66,    2.79,    2.60,    3.32,    2.51,    1.78,    3.44,   -0.30
198501,    6.76,    7.54,   10.93,   10.70,   13.55,    5.99,    8.48,    7.22,    7.94,    9.91,   12.04,    9.57,   12.24,   12.95,   14.34
198502,    1.57,    2.31,    1.77,    1.65,    1.71,    1.61,    1.49,    2.94,    1.43,    1.80,    1.74,    0.84,    2.63,    0.80,    2.66
198503,    0.68,    0.48,   -0.62,   -2.09,   -3.21,    0.40,    1.22,    1.36,   -0.72,   -0.98,   -0.31,   -2.11,   -2.07,   -0.38,   -6.60
198504,    0.68,    0.57,   -0.93,   -1.73,   -3.95,    0.79,    0.53,    1.28,   -0.39,   -1.22,   -0.56,   -2.64,   -0.79,   -3.59,   -4.42
198505,    5.81,    7.31,    6.07,    4.98,    2.35,    5.29,    6.61,    6.48,    8.33,    5.98,    6.17,    5.64,    4.17,    3.62,    0.81
198506,    1.91,    2.18,    2.21,    1.50,    0.51,    2.10,    1.61,    2.92,    1.03,    2.30,    2.12,    2.38,    0.58,    0.91,    0.04
198507,   -0.53,   -0.87,    0.41,    1.10,    1.38,   -0.33,   -0.76,   -1.65,    0.19,   -0.06,    0.90,    0.77,    1.46,    1.54,    1.16
198508,   -0.06,   -0.46,   -0.38,   -0.63,   -2.48,   -0.29,    0.22,   -0.82,   -0.14,   -1.07,    0.37,   -0.44,   -0.81,   -2.65,   -2.28
198509,   -3.01,   -4.05,   -4.16,   -3.82,   -8.04,   -3.26,   -2.62,   -3.70,   -4.58,   -3.61,   -4.85,   -3.95,   -3.69,   -7.44,   -8.73
198510,    4.72,    4.88,    4.82,    4.93,    3.00,    4.53,    5.12,    5.02,    4.72,    4.36,    5.32,    5.17,    4.64,    3.74,    2.03
198511,    6.59,    8.51,    6.93,    7.35,    5.18,    7.49,    4.96,    8.84,    8.08,    6.75,    7.13,    7.45,    7.27,    5.96,    4.15
198512,    5.32,    4.23,    4.09,    3.71,    3.18,    6.37,    3.59,    2.97,    5.47,    4.22,    3.93,    2.56,    4.92,    2.71,    3.83
198601,    0.72,    1.65,    1.93,    0.40,    1.29,    1.46,   -0.29,    1.70,    1.58,    1.65,    2.21,    0.49,    0.30,    0.81,    1.92
198602,    7.79,    8.50,    7.18,    6.94,    5.69,    7.19,    8.71,    7.82,    9.31,    7.58,    6.70,    5.26,    8.79,    6.36,    4.81
198603,    5.32,    6.22,    5.80,    4.60,    3.86,    4.69,    6.24,    6.06,    6.50,    5.41,    6.20,    5.12,    4.00,    4.13,    3.50
198604,   -1.04,   -1.31,    0.43,   -1.68,    0.87,   -0.70,   -1.41,   -0.46,   -2.31,   -0.48,    1.24,   -1.53,   -1.82,    1.35,    0.06
198605,    4.42,    5.93,    6.23,    5.35,    3.71,    3.34,    5.78,    5.96,    5.87,    6.21,    6.24,    5.42,    5.27,    3.20,    4.37
198606,    2.37,    1.73,    1.06,    0.83,   -0.82,    3.02,    1.48,    1.58,    1.94,    0.80,    1.39,   -0.30,    2.12,   -0.67,   -1.02
198607,   -3.15,   -6.53,   -6.77,   -9.24,  -10.79,   -2.54,   -3.99,   -7.08,   -5.93,   -7.85,   -5.58,   -8.92,   -9.61,   -9.56,  -12.14
198608,    7.31,    6.86,    6.39,    5.70,    3.66,    7.67,    6.63,    6.87,    6.84,    6.26,    6.55,    5.01,    6.64,    5.24,    1.30
198609,   -8.60,   -8.86,   -7.53,   -7.04,   -6.06,   -8.20,   -9.36,   -9.32,   -8.38,   -8.48,   -6.07,   -6.75,   -7.37,   -5.39,   -6.82
198610,    4.43,    6.35,    5.95,    5.32,    3.58,    3.45,    6.20,    7.20,    5.48,    5.67,    6.31,    6.75,    3.82,    6.01,    0.27
198611,    2.70,    1.37,    0.88,    0.45,   -1.62,    2.92,    2.43,    0.70,    2.15,    1.26,    0.46,    1.12,   -0.38,   -0.90,   -2.63
198612,   -2.51,   -2.27,   -2.59,   -3.46,   -4.85,   -1.18,   -3.88,   -2.00,   -2.56,   -1.99,   -3.23,   -3.54,   -3.38,   -4.70,   -5.05
198701,   13.04,   11.80,   13.01,   15.06,   12.06,   12.51,   13.79,   11.01,   13.05,   13.25,   12.72,   15.41,   14.64,   13.01,   10.49
198702,    2.82,    4.64,    6.81,    8.55,    7.20,    2.33,    3.72,    3.55,    6.55,    6.96,    6.65,    7.76,    9.27,    7.86,    6.47
198703,    1.77,    2.38,    3.06,    1.43,    2.29,    0.46,    3.07,    0.87,    4.43,    3.68,    2.51,    1.31,    1.62,    2.79,    1.60
198704,   -1.71,   -1.23,   -2.65,   -1.83,   -1.50,   -3.10,   -0.42,   -0.46,   -2.32,   -3.03,   -2.21,   -1.39,   -2.46,   -0.74,   -2.32
198705,    0.47,    0.04,    1.42,    0.78,    0.47,    0.15,    0.80,   -0.33,    0.43,    2.68,   -0.32,   -0.17,    1.73,    1.60,   -0.78
198706,    5.26,    6.51,    3.88,    2.56,   -0.30,    4.98,    5.61,    6.72,    6.19,    4.60,    2.66,    2.74,    2.33,    0.78,   -1.68
198707,    3.02,    5.11,    5.82,    5.69,    4.23,    1.26,    4.85,    5.85,    4.22,    5.69,    6.00,    5.89,    5.42,    3.75,    4.98
198708,    4.94,    3.99,    3.30,    2.59,    2.17,    4.74,    5.17,    3.96,    4.01,    3.16,    3.48,    2.19,    2.96,    3.33,    0.76
198709,   -2.46,   -2.93,   -1.23,   -1.07,   -1.16,   -2.61,   -2.27,   -3.53,   -2.25,   -1.54,   -0.86,   -0.25,   -1.85,   -0.73,   -1.76
198710,  -17.86,  -22.31,  -25.67,  -30.05,  -30.80,  -14.35,  -20.89,  -20.40,  -24.50,  -24.71,  -26.89,  -29.81,  -30.26,  -31.42,  -30.07
198711,   -7.21,   -8.03,   -7.65,   -6.47,   -7.24,   -6.48,   -8.17,   -7.83,   -8.28,   -7.44,   -7.92,   -6.72,   -6.17,   -8.11,   -6.26
198712,    4.57,    8.99,   10.22,   10.89,    5.38,    3.06,    6.51,    8.14,    9.88,    9.84,   10.68,   10.30,   11.71,    6.47,    4.12
198801,    5.16,    5.03,    4.47,    2.61,    1.61,    6.10,    3.51,    5.11,    4.91,    5.67,    2.74,    1.73,    3.79,    0.56,    2.89
198802,    2.72,    5.88,    7.86,    9.68,    8.23,    1.98,    3.90,    6.48,    5.19,    7.20,    8.61,    9.20,   10.28,    8.52,    7.88
198803,   -3.55,   -2.47,   -0.68,    2.51,    3.90,   -4.50,   -1.94,   -3.30,   -1.19,   -1.45,    0.38,    1.92,    3.20,    4.24,    3.54
198804,    1.09,    0.84,    1.00,    1.80,    0.51,    1.80,    0.31,    0.11,    1.75,    0.78,    1.22,    1.99,    1.61,    0.09,    0.99
198805,    1.53,   -0.10,   -0.66,   -1.22,   -3.13,    1.49,    1.57,    0.98,   -1.41,   -0.31,   -1.08,   -1.18,   -1.27,   -2.90,   -3.45
198806,    4.13,    5.83,    6.70,    6.51,    6.03,    3.88,    4.48,    5.34,    6.47,    6.45,    6.96,    5.41,    8.02,    6.53,    5.28
198807,    0.08,   -0.98,   -1.50,   -2.57,   -1.23,   -0.29,    0.55,   -1.28,   -0.59,   -2.05,   -0.83,   -2.81,   -2.17,   -1.63,   -0.50
198808,   -2.47,   -2.40,   -3.67,   -3.31,   -2.46,   -2.71,   -2.02,   -2.43,   -2.36,   -3.31,   -4.10,   -2.51,   -4.57,   -2.13,   -3.11
198809,    4.11,    4.45,    3.67,    3.45,    1.83,    4.14,    4.07,    4.52,    4.36,    3.88,    3.44,    4.28,    2.70,    2.67,    0.24
198810,    3.54,    1.07,   -0.17,    0.89,   -1.63,    2.95,    4.50,    1.08,    1.06,   -0.29,    0.01,    2.20,   -0.52,   -0.88,   -2.98
198811,   -1.03,   -1.63,   -2.44,   -2.54,   -2.86,   -1.19,   -0.76,   -1.07,   -2.39,   -2.90,   -1.94,   -1.86,   -3.26,   -4.72,   -0.71
198812,    1.45,    1.89,    3.00,    3.15,    3.59,    1.75,    1.11,    1.10,    2.88,    2.30,    3.89,    2.99,    3.31,    5.16,    1.48
198901,    6.41,    7.31,    6.93,    6.40,    5.26,    5.90,    7.00,    6.88,    7.89,    6.46,    7.65,    6.64,    6.13,    4.97,    5.65
